"","alpha1","beta1","ccf_last1","gamma1_obs","gamma2_obs","gamma3_obs","gamma1","gamma2","gamma3","m","r","r1","u","MRCA","t1","t","t1_in_years","r_tp1","r_tp2","r_tp3","r1_tp1","r1_tp2","r1_tp3","t_BD"
"7689",0.66,0.76,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.564878913897329,0.891639125363233,0.522372349554402,19.3441163592811,15.5410381299803,28.1148455107387,34.8851544892613,0.564878913897329,0.564878913897329,0.564878913897329,0.891639125363233,0.891639125363233,0.891639125363233,28.2219490525061
"7690",0.64,0.75,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.411850754398111,0.846796239839733,0.443454807104937,20.9510299751276,12.4869280288935,29.5620419959789,33.4379580040211,0.411850754398111,0.411850754398111,0.411850754398111,0.846796239839733,0.846796239839733,0.846796239839733,29.68542539096
"7691",0.61,0.73,0.82,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.39008122470929,0.929872139786355,0.455984144665962,14.7611881168648,21.4285857237633,26.8102261593719,36.1897738406281,0.391867904688776,0.39008122470929,0.392764671613285,0.929872139786355,0.929872139786355,0.929872139786355,26.9727296009636
"7692",0.69,0.7,0.85,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.49535367291992,0.762343263678294,0.451159995281794,11.1937490063455,18.483769193536,33.3224818001185,29.6775181998815,0.49535367291992,0.49535367291992,0.49535367291992,0.762343263678294,0.762343263678294,0.762343263678294,33.0837517947883
"7693",0.63,0.68,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.466744404519247,0.976306249920345,0.499692196333481,17.8145987661058,19.7610792864257,25.4243219474685,37.5756780525315,0.466744404519247,0.466744404519247,0.466744404519247,0.976306249920345,0.976306249920345,0.976306249920345,25.7181670640541
"7694",0.66,0.79,0.84,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.256565647263732,0.830822561739867,0.442873696742871,17.0265306663022,15.7354706244449,30.237998709253,32.762001290747,0.38969356044926,0.384747038087406,0.390963707765328,0.830822561739867,0.830822561739867,0.830822561739867,30.2951277260394
"7695",0.63,0.73,0.78,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.51739834426059,0.838753806214923,0.479140629530373,20.5244081805915,12.5301314587548,29.9454603606537,33.0545396393463,0.51739834426059,0.51739834426059,0.51739834426059,0.838753806214923,0.838753806214923,0.838753806214923,29.9522485613195
"7696",0.63,0.67,0.78,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.547403113172838,0.827215573810482,0.480785358450542,15.0250867734766,17.7336775431254,30.241235683398,32.758764316602,0.547403113172838,0.547403113172838,0.547403113172838,0.827215573810482,0.827215573810482,0.827215573810482,30.3714256647911
"7697",0.69,0.71,0.78,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.681894409639399,0.888845110268958,0.550946343985771,15.1456408992067,19.509382998134,28.3449761026593,34.6550238973407,0.681894409639399,0.681894409639399,0.681894409639399,0.888845110268958,0.888845110268958,0.888845110268958,28.3609875804735
"7698",0.68,0.73,0.78,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.553805025678491,0.87113405041065,0.506913172869499,12.5466712937932,21.5530555467066,28.9002731595002,34.0997268404998,0.553805025678491,0.553805025678491,0.553805025678491,0.87113405041065,0.87113405041065,0.87113405041065,28.9228706282231
"7699",0.62,0.71,0.8,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.636946583264058,0.934358731606718,0.553549447631139,27.1856006911041,9.07948777094127,26.7349115379547,36.2650884620453,0.636946583264058,0.636946583264058,0.636946583264058,0.934358731606718,0.934358731606718,0.934358731606718,26.860134980983
"7700",0.66,0.72,0.82,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.436995849771205,0.909853358630432,0.476612037239218,6.99162550608409,28.5070252998021,27.5013491941138,35.4986508058862,0.436995849771205,0.436995849771205,0.436995849771205,0.909853358630432,0.909853358630432,0.909853358630432,27.6549757246276
"7701",0.64,0.73,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.62611936832126,0.804616255135702,0.501474851538764,19.2440144609579,12.5551140529223,31.2008714861198,31.7991285138802,0.62611936832126,0.62611936832126,0.62611936832126,0.804616255135702,0.804616255135702,0.804616255135702,31.2468514488785
"7702",0.64,0.74,0.77,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.582720001092676,0.714937551185937,0.451052375143455,9.43310467055168,18.4237918810361,35.1431034484122,27.8568965515878,0.582720001092676,0.582720001092676,0.582720001092676,0.714937551185937,0.714937551185937,0.714937551185937,35.1788662188093
"7703",0.71,0.74,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.597300958392601,0.84805452066788,0.516079689525443,15.5650433947701,17.7707891889251,29.6641674163047,33.3358325836953,0.597300958392601,0.597300958392601,0.597300958392601,0.84805452066788,0.84805452066788,0.84805452066788,29.7636259810609
"7704",0.69,0.72,0.82,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.545236151217874,1.11074534876183,0.591035089681289,31.8023130382806,8.76626194521537,22.4314250165041,40.5685749834959,0.545236151217874,0.545236151217874,0.545236151217874,1.11074534876183,1.11074534876183,1.11074534876183,22.6751659482787
"7705",0.68,0.69,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.579952515891714,0.936846838061893,0.537054299529803,16.6847091117496,19.8365182350954,26.478772653155,36.521227346845,0.579952515891714,0.579952515891714,0.579952515891714,0.936846838061893,0.936846838061893,0.936846838061893,26.8871336676678
"7706",0.67,0.73,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.394083427422462,0.789419298044217,0.420873220505511,9.92333026225431,21.0034472888292,32.0732224489165,30.9267775510835,0.394083427422462,0.394083427422462,0.394083427422462,0.789419298044217,0.789419298044217,0.789419298044217,31.9083329882161
"7707",0.65,0.73,0.77,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.561618003228382,0.801698627938698,0.480466606000253,17.8143024219608,13.7321544792921,31.4535430987471,31.5464569012529,0.561618003228382,0.561618003228382,0.561618003228382,0.801698627938698,0.801698627938698,0.801698627938698,31.3802714263315
"7708",0.66,0.72,0.82,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.510195384738953,0.84154737532497,0.482820019108583,15.6298236472291,17.4839622278307,29.8862141249403,33.1137858750597,0.510195384738953,0.510195384738953,0.510195384738953,0.84154737532497,0.84154737532497,0.84154737532497,29.9077673844647
"7709",0.65,0.79,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.513788675151526,0.87379601565251,0.498849659678171,14.5953679042999,19.6480183845091,28.756613711191,34.243386288809,0.513788675151526,0.513788675151526,0.513788675151526,0.87379601565251,0.87379601565251,0.87379601565251,28.7828169933705
"7710",0.65,0.78,0.84,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.281639059367744,0.943704857363683,0.475582031295392,22.4616990924803,14.0771589816181,26.4611419259016,36.5388580740984,0.390152950890991,0.385472552991257,0.390963707765328,0.943704857363683,0.943704857363683,0.943704857363683,26.6432028273451
"7711",0.65,0.71,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.554814595623069,0.701024971996642,0.438038822843069,6.75563760471315,20.1405395194843,36.1038228758025,26.8961771241975,0.554814595623069,0.554814595623069,0.554814595623069,0.701024971996642,0.701024971996642,0.701024971996642,35.9011289437327
"7712",0.66,0.78,0.82,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.228878486364659,0.812762936039687,0.432870202290604,18.9639946639907,13.2437847751892,30.7922205608201,32.2077794391799,0.38969356044926,0.385472552991257,0.392764671613285,0.812762936039687,0.812762936039687,0.812762936039687,30.9705087079973
"7713",0.66,0.76,0.78,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.539227621786029,0.841313390849353,0.492176721429785,21.801062945284,11.3719503104017,29.8269867443143,33.1730132556857,0.539227621786029,0.539227621786029,0.539227621786029,0.841313390849353,0.841313390849353,0.841313390849353,29.9161130874956
"7714",0.65,0.76,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.628447566128494,0.734471988299522,0.472392885633194,9.31004336084556,19.1674123991224,34.5225442400321,28.4774557599679,0.628447566128494,0.628447566128494,0.628447566128494,0.734471988299522,0.734471988299522,0.734471988299522,34.2616786094988
"7715",0.64,0.71,0.82,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.460864091342983,0.715496204600119,0.417691860737557,13.4949115065216,13.9854619257983,35.5196265676801,27.4803734323199,0.460864091342983,0.460864091342983,0.460864091342983,0.715496204600119,0.715496204600119,0.715496204600119,35.1513207770098
"7716",0.67,0.73,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.806993898156264,0.907084531440584,0.589016878763577,20.2594041653265,15.4082493169571,27.3323465177165,35.6676534822835,0.806993898156264,0.806993898156264,0.806993898156264,0.907084531440584,0.907084531440584,0.907084531440584,27.7562745624091
"7717",0.62,0.7,0.8,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.32200770102075,0.965547706709783,0.457752019896241,19.7653974756318,17.3834677430516,25.8511347813166,37.1488652186834,0.391456248802829,0.390309654181273,0.394375688672273,0.965547706709783,0.965547706709783,0.965547706709783,25.9892728031187
"7718",0.64,0.69,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.503677980011548,0.876843787854573,0.484891649303352,17.9597645436847,16.4558993498672,28.5843361064481,34.4156638935519,0.503677980011548,0.503677980011548,0.503677980011548,0.876843787854573,0.876843787854573,0.876843787854573,28.6647430163182
"7719",0.64,0.75,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.50595373698228,0.696356929516426,0.424367768725861,10.3836699596807,16.3150905427319,36.3012394975874,26.6987605024126,0.50595373698228,0.50595373698228,0.50595373698228,0.696356929516426,0.696356929516426,0.696356929516426,36.1201985131489
"7720",0.67,0.75,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.621065137330014,0.847321686165337,0.519353797064512,19.0171242869325,14.3257726206936,29.6571030923739,33.3428969076261,0.621065137330014,0.621065137330014,0.621065137330014,0.847321686165337,0.847321686165337,0.847321686165337,29.721018595047
"7721",0.68,0.72,0.8,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.610278289971261,0.713792966245841,0.458345046313289,4.14237623161375,23.5907182192975,35.2669055490888,27.7330944509112,0.610278289971261,0.610278289971261,0.610278289971261,0.713792966245841,0.713792966245841,0.713792966245841,35.3203698277974
"7722",0.67,0.74,0.87,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.370412068290271,0.933186647981641,0.474262020972153,10.7191679456294,25.3181351362804,26.9626969180902,36.0373030819098,0.389220454852593,0.388077888060863,0.387788793930798,0.933186647981641,0.933186647981641,0.933186647981641,26.9771081152676
"7723",0.67,0.67,0.74,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.637300514630532,1.00924334672617,0.574762692831394,19.7018716836721,18.742133218191,24.5559950981369,38.4440049018631,0.637300514630532,0.637300514630532,0.637300514630532,1.00924334672617,1.00924334672617,1.00924334672617,24.9365740245786
"7724",0.57,0.81,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.354532234657376,0.91159661119755,0.457809120085555,26.8175643346703,8.74109499578217,27.4413406695475,35.5586593304525,0.393415265537649,0.383186160692569,0.393591387534849,0.91159661119755,0.91159661119755,0.91159661119755,27.4410791343167
"7725",0.64,0.74,0.85,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.398752974863379,0.851170310891584,0.446710199964797,9.09317101837187,24.3268658303665,29.5799631512617,33.4200368487383,0.398752974863379,0.398752974863379,0.398752974863379,0.851170310891584,0.851170310891584,0.851170310891584,29.5323613504236
"7726",0.68,0.75,0.82,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.55511251049217,0.897440350148071,0.52305578422318,17.2269665526011,17.9036550386633,27.8693784087356,35.1306215912644,0.55511251049217,0.55511251049217,0.55511251049217,0.897440350148071,0.897440350148071,0.897440350148071,28.0721351627846
"7727",0.6,0.75,0.83,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.252286352642353,0.856222873289832,0.438607061994514,16.9588226333164,16.7132780655394,29.3278993011442,33.6721006988558,0.39226913777886,0.387466211311748,0.391890689750288,0.856222873289832,0.856222873289832,0.856222873289832,29.28212524654
"7728",0.64,0.67,0.78,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.566211428806525,0.660975133808067,0.422215301757183,3.90174246733895,20.8388218522368,38.2594356804243,24.7405643195757,0.566211428806525,0.566211428806525,0.566211428806525,0.660975133808067,0.660975133808067,0.660975133808067,38.0590546043382
"7729",0.61,0.73,0.8,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.570760686242447,0.782556847352696,0.475611163698576,16.7444375516442,13.9797454441699,32.2758170041859,30.7241829958141,0.570760686242447,0.570760686242447,0.570760686242447,0.782556847352696,0.782556847352696,0.782556847352696,32.0691351740987
"7730",0.63,0.79,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.593934220161391,0.826440761875401,0.505151525063346,24.4093864410048,8.06763067754786,30.5229828814473,32.4770171185527,0.593934220161391,0.593934220161391,0.593934220161391,0.826440761875401,0.826440761875401,0.826440761875401,30.3999935009545
"7731",0.64,0.78,0.83,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.484021123142803,0.778475262382353,0.455337343228555,8.35316031800351,22.3176823344564,32.3291573475401,30.6708426524599,0.484021123142803,0.484021123142803,0.484021123142803,0.778475262382353,0.778475262382353,0.778475262382353,32.2994704030862
"7732",0.62,0.76,0.85,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.0948646657744645,0.917204135906588,0.463244356175212,16.3061005861739,19.4188334849358,27.2750659288902,35.7249340711098,0.391456248802829,0.386829561366017,0.389976880224998,0.917204135906588,0.917204135906588,0.917204135906588,27.3643741110896
"7733",0.65,0.72,0.83,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.528443864342022,0.973266280415915,0.536129041554931,16.6483080761697,20.5905397447628,25.7611521790675,37.2388478209325,0.528443864342022,0.528443864342022,0.528443864342022,0.973266280415915,0.973266280415915,0.973266280415915,25.8309203631741
"7734",0.65,0.77,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.612558498033097,0.845014814022956,0.517632005827534,16.4951566157046,16.6140676764913,29.890775707804,33.1092242921959,0.612558498033097,0.612558498033097,0.612558498033097,0.845014814022956,0.845014814022956,0.845014814022956,29.7665656398092
"7735",0.67,0.71,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.508124535480006,0.965838797342024,0.523276032354918,20.372865701988,16.8788653968374,25.7482689011746,37.2517310988254,0.508124535480006,0.508124535480006,0.508124535480006,0.965838797342024,0.965838797342024,0.965838797342024,26.06171128004
"7736",0.68,0.77,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.0269372306357893,0.793693276251714,0.423494814417739,19.7784304082218,11.4994859801083,31.72208361167,31.27791638833,0.388732789897494,0.386165811920933,0.395121715647341,0.793693276251714,0.793693276251714,0.793693276251714,31.7546365471414
"7737",0.68,0.75,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.671316183955582,0.823008391592341,0.522641593214518,11.4374415567567,20.942917187706,30.6196412555373,32.3803587444627,0.671316183955582,0.671316183955582,0.671316183955582,0.823008391592341,0.823008391592341,0.823008391592341,30.6199915616796
"7738",0.63,0.76,0.86,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.368751244835504,0.829262556622808,0.438773175975369,4.13555985555337,28.6609711507982,30.2034689936484,32.7965310063516,0.391033614142256,0.386829561366017,0.388921943352109,0.829262556622808,0.829262556622808,0.829262556622808,30.296208854259
"7739",0.64,0.73,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.509628974236266,0.854316951999245,0.485606688175368,12.1524148662884,21.4760670718758,29.3715180618358,33.6284819381642,0.509628974236266,0.509628974236266,0.509628974236266,0.854316951999245,0.854316951999245,0.854316951999245,29.4232187118231
"7740",0.69,0.73,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.602638044431076,1.01363711964785,0.577553347654061,21.341353959603,16.9534883299441,24.7051577104529,38.2948422895471,0.602638044431076,0.602638044431076,0.602638044431076,1.01363711964785,1.01363711964785,1.01363711964785,24.8570671337669
"7741",0.65,0.74,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.416092371148768,0.912885666383228,0.464471428898366,19.5570069705114,16.1791697329591,27.2638232965295,35.7361767034705,0.416092371148768,0.416092371148768,0.416092371148768,0.912885666383228,0.912885666383228,0.912885666383228,27.5460583608649
"7742",0.61,0.73,0.78,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.669327802504307,0.940153809322135,0.565089519816284,26.7412490105421,9.68104265456287,26.577708334895,36.422291665105,0.669327802504307,0.669327802504307,0.669327802504307,0.940153809322135,0.940153809322135,0.940153809322135,26.6766579832893
"7743",0.59,0.69,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.421868159788993,0.802697831822727,0.423577796486352,17.5492652185022,14.1122790009614,31.3384557805363,31.6615442194637,0.421868159788993,0.421868159788993,0.421868159788993,0.802697831822727,0.802697831822727,0.802697831822727,31.220429166414
"7744",0.65,0.78,0.83,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.556124365494136,0.957273801430824,0.547957540835223,17.7405422783664,19.1740666616471,26.0853910599866,36.9146089400134,0.556124365494136,0.556124365494136,0.556124365494136,0.957273801430824,0.957273801430824,0.957273801430824,26.2641294391483
"7745",0.71,0.75,0.77,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.729825069235924,0.733638785446543,0.491496762928447,7.85617053601501,20.7509595307628,34.3928699332222,28.6071300667778,0.729825069235924,0.729825069235924,0.729825069235924,0.733638785446543,0.733638785446543,0.733638785446543,34.4210524841026
"7746",0.62,0.76,0.77,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.651616760586149,0.900190004744639,0.546131186139217,19.5286042527031,15.7070884380638,27.7643073092332,35.2356926907668,0.651616760586149,0.651616760586149,0.651616760586149,0.900190004744639,0.900190004744639,0.900190004744639,27.8834672591406
"7747",0.65,0.69,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.490425554858652,0.91190278791853,0.491529990849217,28.3400633649479,7.24738729137401,27.412549343678,35.587450656322,0.490425554858652,0.490425554858652,0.490425554858652,0.91190278791853,0.91190278791853,0.91190278791853,27.5758561811553
"7748",0.68,0.67,0.77,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.609934572578413,0.869329370243337,0.518930391095494,24.2725340854809,9.97737162036778,28.7500942941513,34.2499057058487,0.609934572578413,0.609934572578413,0.609934572578413,0.869329370243337,0.869329370243337,0.869329370243337,28.9831205183269
"7749",0.64,0.75,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.574288370071407,0.858420671578828,0.510212345513517,0.455077897153771,33.1678116803507,29.3771104224956,33.6228895775044,0.574288370071407,0.574288370071407,0.574288370071407,0.858420671578828,0.858420671578828,0.858420671578828,29.2820816042355
"7750",0.69,0.7,0.8,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.589390525047722,0.577262969064283,0.389396466723698,6.82189735412478,12.0528042704362,44.125298375439,18.874701624561,0.589390525047722,0.589390525047722,0.589390525047722,0.577262969064283,0.577262969064283,0.577262969064283,43.7230252069267
"7751",0.66,0.71,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.539685681634027,0.752740979632186,0.455350575683013,5.49738754684851,24.2314382786615,33.27117417449,29.72882582551,0.539685681634027,0.539685681634027,0.539685681634027,0.752740979632186,0.752740979632186,0.752740979632186,33.4480046457653
"7752",0.65,0.79,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.760113974016097,0.89769580154729,0.576699327590477,20.1546346215175,14.8956955612963,27.9496698171862,35.0503301828138,0.760113974016097,0.760113974016097,0.760113974016097,0.89769580154729,0.89769580154729,0.89769580154729,28.0138559032219
"7753",0.63,0.74,0.78,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.56575393272754,0.937131154632879,0.531924876293053,17.018591937819,19.3955431877987,26.5858648743823,36.4141351256177,0.56575393272754,0.56575393272754,0.56575393272754,0.937131154632879,0.937131154632879,0.937131154632879,26.7974494567927
"7754",0.64,0.68,0.81,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.449744931814833,0.720402613288151,0.412793803248828,1.959089851209,26.2877362909817,34.7531738578093,28.2468261421907,0.449744931814833,0.449744931814833,0.449744931814833,0.720402613288151,0.720402613288151,0.720402613288151,34.9112364362055
"7755",0.61,0.73,0.82,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.505701584418728,0.984935758965973,0.526387925989012,19.8037576613878,17.9469453397541,25.249296998858,37.750703001142,0.505701584418728,0.505701584418728,0.505701584418728,0.984935758965973,0.984935758965973,0.984935758965973,25.4592070596912
"7756",0.67,0.7,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.617826518096001,0.675909368280853,0.441906893876717,0.986650496539383,24.3418403636276,37.671509139833,25.328490860167,0.617826518096001,0.617826518096001,0.617826518096001,0.675909368280853,0.675909368280853,0.675909368280853,37.283704006635
"7757",0.67,0.73,0.8,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.491833568575738,0.693232317982373,0.419906605529577,6.83251653184377,19.5191494484442,36.648334019712,26.351665980288,0.491833568575738,0.491833568575738,0.491833568575738,0.693232317982373,0.693232317982373,0.693232317982373,36.349535175545
"7758",0.65,0.71,0.78,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.535288985788299,0.774962838757826,0.461509705072824,8.27189486677126,22.3491700152982,32.3789351179305,30.6210648820695,0.535288985788299,0.535288985788299,0.535288985788299,0.774962838757826,0.774962838757826,0.774962838757826,32.4663233737514
"7759",0.61,0.78,0.8,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,1.19782046232344,0.83104596858022,0.60704956246213,13.3675259055788,19.4232579586199,30.2092161358013,32.7907838641987,1.19782046232344,1.19782046232344,1.19782046232344,0.83104596858022,0.83104596858022,0.83104596858022,30.1921594661167
"7760",0.64,0.76,0.82,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.541625001219653,0.923246224895609,0.525962528754698,22.0449330955694,13.8245359238326,27.130530980598,35.869469019402,0.541625001219653,0.541625001219653,0.541625001219653,0.923246224895609,0.923246224895609,0.923246224895609,27.219024484442
"7761",0.66,0.78,0.82,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.456114209178819,0.75686847519235,0.438437681371264,19.2685385151784,10.3468385918626,33.384622892959,29.615377107041,0.456114209178819,0.456114209178819,0.456114209178819,0.75686847519235,0.75686847519235,0.75686847519235,33.2650544440245
"7762",0.62,0.7,0.85,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.340525612894623,0.753973989905995,0.405883169506742,3.18574135139702,26.2120019431591,33.6022567054439,29.3977432945561,0.391456248802829,0.390309654181273,0.389976880224998,0.753973989905995,0.753973989905995,0.753973989905995,33.3102208591015
"7763",0.67,0.76,0.79,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.883492175518523,0.889581785791378,0.595710488995088,19.9395802100046,15.042035769326,28.0183840206694,34.9816159793306,0.883492175518523,0.883492175518523,0.883492175518523,0.889581785791378,0.889581785791378,0.889581785791378,28.3043537791688
"7764",0.64,0.71,0.8,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.530060793629983,0.806049744434755,0.47243631828228,12.6837894390243,19.037021313057,31.2791892479187,31.7208107520813,0.530060793629983,0.530060793629983,0.530060793629983,0.806049744434755,0.806049744434755,0.806049744434755,31.1911038025065
"7765",0.64,0.75,0.76,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.810601926004151,0.743415736394742,0.510554821831334,6.13179029446198,22.9883549712865,33.8798547342515,29.1201452657485,0.810601926004151,0.810601926004151,0.810601926004151,0.743415736394742,0.743415736394742,0.743415736394742,33.8274311644369
"7766",0.62,0.74,0.84,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.461166907128668,0.814854522648867,0.45688117788365,11.8100399415267,20.5833540375487,30.6066060209246,32.3933939790754,0.461166907128668,0.461166907128668,0.461166907128668,0.814854522648867,0.814854522648867,0.814854522648867,30.8140304491286
"7767",0.62,0.72,0.82,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.490769318775839,0.825809582836185,0.467397855375595,10.1895140826246,22.4267927083548,30.3836932090206,32.6163067909794,0.490769318775839,0.490769318775839,0.490769318775839,0.825809582836185,0.825809582836185,0.825809582836185,30.4039297779307
"7768",0.67,0.73,0.82,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.45859128681176,0.912131032038506,0.489217739661212,10.7840723028098,24.6737111437839,27.5422165534062,35.4577834465938,0.45859128681176,0.45859128681176,0.45859128681176,0.912131032038506,0.912131032038506,0.912131032038506,27.6021555802702
"7769",0.63,0.68,0.77,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.549121965619368,0.882654287974604,0.500391368588266,18.9160795101857,15.8690315821938,28.2148889076205,34.7851110923795,0.549121965619368,0.549121965619368,0.549121965619368,0.882654287974604,0.882654287974604,0.882654287974604,28.4575430942096
"7770",0.65,0.77,0.8,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.471834020699056,0.816769176682044,0.462321034942127,10.0892907180103,21.9732771396213,30.9374321423684,32.0625678576316,0.471834020699056,0.471834020699056,0.471834020699056,0.816769176682044,0.816769176682044,0.816769176682044,30.7994158082099
"7771",0.63,0.81,0.76,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.406194354127487,0.821098613602398,0.43610539530726,14.2388860604252,18.1893278889069,30.5717860506678,32.4282139493322,0.406194354127487,0.406194354127487,0.406194354127487,0.821098613602398,0.821098613602398,0.821098613602398,30.5984294560378
"7772",0.65,0.73,0.78,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.666217727229737,0.904084990320676,0.552143987606494,26.6102648424575,8.70723135457833,27.6825038029641,35.3174961970359,0.666217727229737,0.666217727229737,0.666217727229737,0.904084990320676,0.904084990320676,0.904084990320676,27.8151746570597
"7773",0.67,0.74,0.82,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.483323100095209,0.884532282002718,0.491220732327581,18.7838004279808,15.986430996428,28.2297685755912,34.7702314244088,0.483323100095209,0.483323100095209,0.483323100095209,0.884532282002718,0.884532282002718,0.884532282002718,28.4665048899204
"7774",0.68,0.7,0.8,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.604555491738798,0.86003326128655,0.517876229397139,22.5218118474112,11.1893651274146,29.2888230251742,33.7111769748258,0.604555491738798,0.604555491738798,0.604555491738798,0.86003326128655,0.86003326128655,0.86003326128655,29.2974802870844
"7775",0.7,0.74,0.78,17,19,22,57.6390505280839,66.5017024673838,67.0476959424202,0,0.552345928828535,0.927696502306797,0.529672319814605,14.2510460634118,21.8377031279797,26.9112508086085,36.0887491913915,0.552345928828535,0.552345928828535,0.552345928828535,0.927696502306797,0.927696502306797,0.927696502306797,27.1845680875605
