"","alpha1","beta1","gamma1_obs","gamma2_obs","gamma1","gamma2","m","r","r1","u","MRCA","t1","t","t1_in_years","r_tp1","r_tp2","r1_tp1","r1_tp2","t_BD"
"7975",0.34,0.46,1,4,5.25656619421988,31.5287765607893,0,0.866663152045431,1.4254982268622,0.203119853081657,8.42544959265773,10.0048030283812,16.569747378961,18.430252621039,0.866663152045431,0.866663152045431,1.4254982268622,1.4254982268622,16.569747378961
"7976",0.28,0.5,1,4,5.25656619421988,31.5287765607893,0,0.684471576350153,1.73387336395109,0.193308630087766,7.48582867824812,14.2506028677885,13.2635684539633,21.7364315460367,0.724152064798072,0.723194369984365,1.73387336395109,1.73387336395109,13.2635684539633
"7977",0.34,0.4,1,4,5.25656619421988,31.5287765607893,0,0.983730391665241,1.27020717977868,0.208904422339701,4.24206812721787,11.9924891614107,18.7654427113714,16.2345572886286,0.983730391665241,0.983730391665241,1.27020717977868,1.27020717977868,18.7654427113714
"7978",0.32,0.63,1,4,5.25656619421988,31.5287765607893,0,0.413419710856837,1.84229595099427,0.217916024643687,2.43634641555106,20.0899942695591,12.4736593148898,22.5263406851102,0.722581347187741,0.715119682594075,1.84229595099427,1.84229595099427,12.4736593148898
"7979",0.31,0.42,1,4,5.25656619421988,31.5287765607893,0,0.896671153613559,1.42705549566807,0.204355166250593,8.3753681111752,10.1392130274659,16.4854188613589,18.5145811386411,0.896671153613559,0.896671153613559,1.42705549566807,1.42705549566807,16.4854188613589
"7980",0.33,0.51,1,4,5.25656619421988,31.5287765607893,0,0.741994678914106,1.57331733728987,0.19341055127703,11.2470113893574,8.88960191339747,14.8633866972452,20.1366133027548,0.741994678914106,0.741994678914106,1.57331733728987,1.57331733728987,14.8633866972452
"7981",0.42,0.48,1,4,5.25656619421988,31.5287765607893,0,0.968298044820054,1.23799880547508,0.208931706212469,1.29581108946422,14.2436864519623,19.4605024585735,15.5394975414265,0.968298044820054,0.968298044820054,1.23799880547508,1.23799880547508,19.4605024585735
"7982",0.34,0.67,1,4,5.25656619421988,31.5287765607893,0,0.319467057492328,1.84333291897539,0.225849800533319,12.518786068177,9.98246503570252,12.4987488961205,22.5012511038795,0.721760985463375,0.712051558400518,1.84333291897539,1.84333291897539,12.4987488961205
"7983",0.38,0.49,1,4,5.25656619421988,31.5287765607893,0,0.872620866646972,1.37211296743031,0.204258279035623,1.62386885155184,16.0265562817613,17.3495748666869,17.6504251333131,0.872620866646972,0.872620866646972,1.37211296743031,1.37211296743031,17.3495748666869
"7984",0.3,0.44,1,4,5.25656619421988,31.5287765607893,0,0.841693312209812,1.51517753839906,0.20049851237568,0.206607403278753,19.3692409511217,15.4241516455995,19.5758483544005,0.841693312209812,0.841693312209812,1.51517753839906,1.51517753839906,15.4241516455996
"7985",0.28,0.52,1,4,5.25656619421988,31.5287765607893,0,0.639113804660969,1.7774519341214,0.19736596859286,0.376158859052129,21.7195406642827,12.9043004766652,22.0956995233348,0.724152064798072,0.722099653048987,1.7774519341214,1.7774519341214,12.9043004766652
"7986",0.35,0.53,1,4,5.25656619421988,31.5287765607893,0,0.729364293463843,1.55067931596195,0.193036540074112,0.417699959584152,19.4436887945919,15.1386112458239,19.8613887541761,0.729364293463843,0.729364293463843,1.55067931596195,1.55067931596195,15.1386112458239
"7987",0.28,0.41,1,4,5.25656619421988,31.5287765607893,0,0.868376507991898,1.5133723209246,0.201891003403398,15.7137375231619,3.88764299578513,15.3986194810529,19.6013805189471,0.868376507991898,0.868376507991898,1.5133723209246,1.5133723209246,15.3986194810529
"7988",0.34,0.47,1,4,5.25656619421988,31.5287765607893,0,0.845894115365267,1.44939401044104,0.20178439826873,0.818585941544146,17.9077643819875,16.2736496764683,18.7263503235317,0.845894115365267,0.845894115365267,1.44939401044104,1.44939401044104,16.2736496764683
"7989",0.34,0.34,1,4,5.25656619421988,31.5287765607893,0,1.08963059144782,1.08963059144782,0.210960183067113,0.305508828767589,12.5888328769986,22.1056582942338,12.8943417057662,1.08963059144782,1.08963059144782,1.08963059144782,1.08963059144782,22.1056582942339
"7990",0.3,0.45,1,4,5.25656619421988,31.5287765607893,0,0.821672750540168,1.54014737823467,0.199008792276683,12.4914931884183,7.35695678807085,15.1515500235109,19.8484499764891,0.821672750540168,0.821672750540168,1.54014737823467,1.54014737823467,15.1515500235109
"7991",0.36,0.56,1,4,5.25656619421988,31.5287765607893,0,0.673304536512925,1.58055587175787,0.196650873245029,3.06244296336924,17.0935554958281,14.8440015408027,20.1559984591973,0.720915377915512,0.719766282789142,1.58055587175787,1.58055587175787,14.8440015408027
"7992",0.38,0.39,1,4,5.25656619421988,31.5287765607893,0,1.07156334603473,1.118492243007,0.210900635459765,7.28730642248313,6.11387640916108,21.5988171683558,13.4011828316442,1.07156334603473,1.07156334603473,1.118492243007,1.118492243007,21.5988171683558
"7993",0.34,0.4,1,4,5.25656619421988,31.5287765607893,0,0.983730391665241,1.27020717977868,0.208904422339701,9.70677250864906,6.52778477997951,18.7654427113714,16.2345572886286,0.983730391665241,0.983730391665241,1.27020717977868,1.27020717977868,18.7654427113714
"7994",0.24,0.56,1,4,5.25656619421988,31.5287765607893,0,0.482359806594415,2.03107265854471,0.210812816129684,6.92823003241103,17.0282997797582,11.0434701878307,23.9565298121693,0.725637836198739,0.719766282789142,2.03107265854471,2.03107265854471,11.0434701878307
"7995",0.34,0.5,1,4,5.25656619421988,31.5287765607893,0,0.781150884116404,1.51814445901669,0.197057263199572,3.35192536512043,16.1743381890185,15.4737364458611,19.5262635541389,0.781150884116404,0.781150884116404,1.51814445901669,1.51814445901669,15.4737364458611
"7996",0.45,0.46,1,4,5.25656619421988,31.5287765607893,0,1.06924265959427,1.11405159891313,0.210902930425168,2.03865189620284,11.1191297451443,21.8422183586528,13.1577816413472,1.06924265959427,1.06924265959427,1.11405159891313,1.11405159891313,21.8422183586528
"7997",0.33,0.38,1,4,5.25656619421988,31.5287765607893,0,1.00345477550796,1.24638458951439,0.20950365354424,8.46428337541134,7.408987441973,19.1267291826157,15.8732708173843,1.00345477550796,1.00345477550796,1.24638458951439,1.24638458951439,19.1267291826157
"7998",0.41,0.58,1,4,5.25656619421988,31.5287765607893,0,0.711999674089649,1.4750427512724,0.194894070826654,7.70437833602928,11.202196479552,16.0934251844187,18.9065748155813,0.718679993484241,0.718518762927654,1.4750427512724,1.4750427512724,16.0934251844187
"7999",0.35,0.48,1,4,5.25656619421988,31.5287765607893,0,0.841693312209812,1.44057831302391,0.201742287990019,10.5230393049391,8.07509519996382,16.4018654950971,18.5981345049029,0.841693312209812,0.841693312209812,1.44057831302391,1.44057831302391,16.4018654950971
"8000",0.31,0.6,1,4,5.25656619421988,31.5287765607893,0,0.483822757577469,1.82336098893333,0.211733041908646,0.288913984374961,22.1108696633525,12.6002163522726,22.3997836477274,0.722982523319128,0.717210364853923,1.82336098893333,1.82336098893333,12.6002163522726
"8001",0.31,0.64,1,4,5.25656619421988,31.5287765607893,0,0.366755517957664,1.89507045686396,0.221908772293511,3.22901657187318,19.7001568762293,12.0708265518975,22.9291734481025,0.722982523319128,0.714384928660363,1.89507045686396,1.89507045686396,12.0708265518975
"8002",0.38,0.3,1,4,5.25656619421988,31.5287765607893,0,1.22447598811922,0.826976393598681,0.20622772094767,1.48401915049308,3.81342019391194,29.702560655595,5.29743934440502,1.22447598811922,1.22447598811922,0.826976393598681,0.826976393598681,29.702560655595
"8003",0.34,0.37,1,4,5.25656619421988,31.5287765607893,0,1.03794168518683,1.18358324481234,0.210422541813938,3.03458295448829,11.7248404419529,20.2405766035588,14.7594233964412,1.03794168518683,1.03794168518683,1.18358324481234,1.18358324481234,20.2405766035588
"8004",0.39,0.53,1,4,5.25656619421988,31.5287765607893,0,0.799934744266427,1.43044199969502,0.199929921219148,12.3608895238626,6.03551886557019,16.6035916105672,18.3964083894328,0.799934744266427,0.799934744266427,1.43044199969502,1.43044199969502,16.6035916105673
"8005",0.33,0.51,1,4,5.25656619421988,31.5287765607893,0,0.741994678914106,1.57331733728987,0.19341055127703,8.57741588238385,11.559197420371,14.8633866972452,20.1366133027548,0.741994678914106,0.741994678914106,1.57331733728987,1.57331733728987,14.8633866972452
"8006",0.35,0.53,1,4,5.25656619421988,31.5287765607893,0,0.729364293463843,1.55067931596195,0.193036540074112,8.62313971397157,11.2382490402045,15.1386112458239,19.8613887541761,0.729364293463843,0.729364293463843,1.55067931596195,1.55067931596195,15.1386112458239
"8007",0.21,0.52,1,4,5.25656619421988,31.5287765607893,0,0.536022989715458,2.09709868129004,0.20511811651905,19.0413626357575,5.37030263883191,10.5883347254106,24.4116652745894,0.726701713972323,0.722099653048987,2.09709868129004,2.09709868129004,10.5883347254106
"8008",0.28,0.4,1,4,5.25656619421988,31.5287765607893,0,0.88705108389899,1.48593608471308,0.2031525285249,4.59904483472874,14.692351604495,15.7086035607762,19.2913964392238,0.88705108389899,0.88705108389899,1.48593608471308,1.48593608471308,15.7086035607763
"8009",0.32,0.53,1,4,5.25656619421988,31.5287765607893,0,0.67923047648555,1.65024838117272,0.194999954340221,6.88500646813897,14.0279515827968,14.0870419490643,20.9129580509357,0.722581347187741,0.721535067122523,1.65024838117272,1.65024838117272,14.0870419490643
"8010",0.48,0.58,1,4,5.25656619421988,31.5287765607893,0,0.852326035561093,1.29989947993508,0.204978258850008,7.07976674376463,9.34989868391167,18.5703345723237,16.4296654276763,0.852326035561093,0.852326035561093,1.29989947993508,1.29989947993508,18.5703345723237
"8011",0.32,0.47,1,4,5.25656619421988,31.5287765607893,0,0.812724156310064,1.51675470134819,0.198903112456987,9.97851933049818,9.57226243659769,15.4492182329041,19.5507817670959,0.812724156310064,0.812724156310064,1.51675470134819,1.51675470134819,15.4492182329041
"8012",0.39,0.44,1,4,5.25656619421988,31.5287765607893,0,0.994605954294308,1.22366168899072,0.20954356644009,6.48995889424738,8.86580476683051,19.6442363389221,15.3557636610779,0.994605954294308,0.994605954294308,1.22366168899072,1.22366168899072,19.6442363389221
"8013",0.39,0.55,1,4,5.25656619421988,31.5287765607893,0,0.751617953222273,1.47159896822874,0.196339532874443,10.6800828294474,8.21956163157357,16.100355538979,18.899644461021,0.751617953222273,0.751617953222273,1.47159896822874,1.47159896822874,16.100355538979
"8014",0.37,0.44,1,4,5.25656619421988,31.5287765607893,0,0.958760551829621,1.28215472619675,0.208213844613839,11.5849551919074,4.77146780929881,18.6435769987938,16.3564230012062,0.958760551829621,0.958760551829621,1.28215472619675,1.28215472619675,18.6435769987938
"8015",0.29,0.41,1,4,5.25656619421988,31.5287765607893,0,0.883916776852721,1.47438196557875,0.203161624498249,12.0072065359025,7.12639455054655,15.866398913551,19.133601086449,0.883916776852721,0.883916776852721,1.47438196557875,1.47438196557875,15.866398913551
"8016",0.32,0.61,1,4,5.25656619421988,31.5287765607893,0,0.471912748062867,1.80645054852959,0.212889943262686,14.3954244360312,7.8558196248287,12.7487559391401,22.2512440608599,0.722581347187741,0.716531421223344,1.80645054852959,1.80645054852959,12.7487559391401
"8017",0.35,0.59,1,4,5.25656619421988,31.5287765607893,0,0.577613699013012,1.66984101635483,0.204409314363807,11.2306882325669,9.81020048711172,13.9591112803214,21.0408887196786,0.721341434154477,0.717872542719044,1.66984101635483,1.66984101635483,13.9591112803213
"8018",0.37,0.51,1,4,5.25656619421988,31.5287765607893,0,0.810392337802362,1.44619472487015,0.200119534121897,3.6473957676994,14.9814099823794,16.3711942499212,18.6288057500788,0.810392337802362,0.810392337802362,1.44619472487015,1.44619472487015,16.3711942499212
"8019",0.43,0.66,1,4,5.25656619421988,31.5287765607893,0,0.515529765649612,1.56569128737322,0.210572444169088,17.1434027461979,2.74498685139296,15.1116104024091,19.8883895975909,0.717732310712293,0.712852120565969,1.56569128737322,1.56569128737322,15.1116104024091
"8020",0.32,0.44,1,4,5.25656619421988,31.5287765607893,0,0.873901686513426,1.44346807046841,0.203154116981613,1.03189533772003,17.6639388235459,16.304165838734,18.695834161266,0.873901686513426,0.873901686513426,1.44346807046841,1.44346807046841,16.304165838734
"8021",0.32,0.45,1,4,5.25656619421988,31.5287765607893,0,0.853881124843782,1.46843791030404,0.201847243545994,0.501674374498471,18.495037667894,16.0032879576075,18.9967120423925,0.853881124843782,0.853881124843782,1.46843791030404,1.46843791030404,16.0032879576075
"8022",0.31,0.58,1,4,5.25656619421988,31.5287765607893,0,0.538034051099051,1.78569259818257,0.207012164557197,15.9164228070944,6.18824345212987,12.8953337407758,22.1046662592242,0.722982523319128,0.718518762927654,1.78569259818257,1.78569259818257,12.8953337407758
"8023",0.41,0.48,1,4,5.25656619421988,31.5287765607893,0,0.949304229976378,1.26477386278514,0.208209107131577,11.6439431233797,4.35600902340085,19.0000478532194,15.9999521467806,0.949304229976378,0.949304229976378,1.26477386278514,1.26477386278514,19.0000478532194
"8024",0.39,0.4,1,4,5.25656619421988,31.5287765607893,0,1.07126470039093,1.11776148920815,0.210901121692781,9.33248768129855,4.03042701148665,21.6370853072148,13.3629146927852,1.07126470039093,1.07126470039093,1.11776148920815,1.11776148920815,21.6370853072148
"8025",0.4,0.48,1,4,5.25656619421988,31.5287765607893,0,0.930629654069292,1.29221009899666,0.207381151005242,7.32283639162176,9.12914656834399,18.5480170400343,16.4519829599657,0.930629654069292,0.930629654069292,1.29221009899666,1.29221009899666,18.5480170400342
"8026",0.34,0.54,1,4,5.25656619421988,31.5287765607893,0,0.688504651961894,1.60365672694573,0.19479653570172,6.96744403907593,13.458049584075,14.5745063768491,20.4254936231509,0.721760985463375,0.720958338637113,1.60365672694573,1.60365672694573,14.5745063768491
"8027",0.37,0.53,1,4,5.25656619421988,31.5287765607893,0,0.764089341801746,1.48893503690105,0.196668201234562,5.5169095264703,13.6217364553644,15.8613540181653,19.1386459818347,0.764089341801746,0.764089341801746,1.48893503690105,1.48893503690105,15.8613540181653
"8028",0.26,0.38,1,4,5.25656619421988,31.5287765607893,0,0.89304091571551,1.51128572667549,0.203116801290936,4.33809054711665,15.2891467205606,15.3727627323228,19.6272372676772,0.89304091571551,0.89304091571551,1.51128572667549,1.51128572667549,15.3727627323228
"8029",0.33,0.43,1,4,5.25656619421988,31.5287765607893,0,0.910029089718472,1.38373342947791,0.205461388921719,8.91833125388053,8.99142209189174,17.0902466542277,17.9097533457723,0.910029089718472,0.910029089718472,1.38373342947791,1.38373342947791,17.0902466542277
"8030",0.33,0.52,1,4,5.25656619421988,31.5287765607893,0,0.719084359799968,1.5948929882422,0.191869683593159,0.245607036709128,20.1108814556404,14.6435115076504,20.3564884923496,0.72217422749043,0.722099653048987,1.5948929882422,1.5948929882422,14.6435115076504
"8031",0.31,0.51,1,4,5.25656619421988,31.5287765607893,0,0.709312584240455,1.64278440060247,0.192073498244349,9.80043928456664,11.0615250741673,14.138035641266,20.861964358734,0.722982523319128,0.722652597194944,1.64278440060247,1.64278440060247,14.138035641266
"8032",0.41,0.49,1,4,5.25656619421988,31.5287765607893,0,0.927728579024045,1.28768418189929,0.207370767657448,6.47414072510051,9.88858865357943,18.6372706213201,16.3627293786799,0.927728579024045,0.927728579024045,1.28768418189929,1.28768418189929,18.63727062132
"8033",0.33,0.41,1,4,5.25656619421988,31.5287765607893,0,0.948347063130886,1.3308133750454,0.207375547087121,11.7918380873621,5.38304463176461,17.8251172808733,17.1748827191267,0.948347063130886,0.948347063130886,1.3308133750454,1.3308133750454,17.8251172808733
"8034",0.34,0.6,1,4,5.25656619421988,31.5287765607893,0,0.533213604878399,1.72072396656553,0.207954684920704,9.12713081894839,12.3844874411254,13.4883817399262,21.5116182600738,0.721760985463375,0.717210364853923,1.72072396656553,1.72072396656553,13.4883817399262
"8035",0.35,0.42,1,4,5.25656619421988,31.5287765607893,0,0.963025858837574,1.29221009899666,0.208203283947957,10.4336651669329,6.12165346014159,18.4446813729255,16.5553186270745,0.963025858837574,0.963025858837574,1.29221009899666,1.29221009899666,18.4446813729255
"8036",0.32,0.5,1,4,5.25656619421988,31.5287765607893,0,0.747980925061201,1.58550514992384,0.193572772583545,11.2439557867788,9.03700576385859,14.7190384493626,20.2809615506374,0.747980925061201,0.747980925061201,1.58550514992384,1.58550514992384,14.7190384493626
"8037",0.38,0.46,1,4,5.25656619421988,31.5287765607893,0,0.936130215358031,1.30191418785083,0.207393446736153,9.57639392681491,7.06359956841059,18.3600065047745,16.6399934952255,0.936130215358031,0.936130215358031,1.30191418785083,1.30191418785083,18.3600065047745
"8038",0.44,0.38,1,4,5.25656619421988,31.5287765607893,0,1.20272247401443,0.926737842345735,0.208711128920817,1.26371768262583,7.22257970450862,26.5137026128655,8.48629738713445,1.20272247401443,1.20272247401443,0.926737842345735,0.926737842345735,26.5137026128655
"8039",0.31,0.58,1,4,5.25656619421988,31.5287765607893,0,0.538034051099051,1.78569259818257,0.207012164557197,1.57485861813321,20.529807641091,12.8953337407758,22.1046662592242,0.722982523319128,0.718518762927654,1.78569259818257,1.78569259818257,12.8953337407758
"8040",0.3,0.49,1,4,5.25656619421988,31.5287765607893,0,0.737775469975561,1.63476716527946,0.191880617482882,12.3960934761439,8.40977598726513,14.194130536591,20.805869463409,0.737775469975561,0.737775469975561,1.63476716527946,1.63476716527946,14.194130536591
"8041",0.28,0.54,1,4,5.25656619421988,31.5287765607893,0,0.591825344195644,1.81938563188012,0.201602683478999,2.01842553883565,20.4067329322657,12.5748415288987,22.4251584711013,0.724152064798072,0.720958338637113,1.81938563188012,1.81938563188012,12.5748415288987
"8042",0.32,0.5,1,4,5.25656619421988,31.5287765607893,0,0.747980925061201,1.58550514992384,0.193572772583545,12.7245767800158,7.55638477062167,14.7190384493626,20.2809615506374,0.747980925061201,0.747980925061201,1.58550514992384,1.58550514992384,14.7190384493626
"8043",0.37,0.44,1,4,5.25656619421988,31.5287765607893,0,0.958760551829621,1.28215472619675,0.208213844613839,4.11152859615171,12.2448944050545,18.6435769987938,16.3564230012062,0.958760551829621,0.958760551829621,1.28215472619675,1.28215472619675,18.6435769987938
"8044",0.41,0.58,1,4,5.25656619421988,31.5287765607893,0,0.711999674089649,1.4750427512724,0.194894070826654,10.6406169213144,8.26595789426684,16.0934251844187,18.9065748155813,0.718679993484241,0.718518762927654,1.4750427512724,1.4750427512724,16.0934251844187
"8045",0.27,0.54,1,4,5.25656619421988,31.5287765607893,0,0.576499430715271,1.85979412540332,0.202740328627916,13.1763609599115,9.57177189014888,12.2518671499396,22.7481328500604,0.724531106351585,0.720958338637113,1.85979412540332,1.85979412540332,12.2518671499396
"8046",0.44,0.5,1,4,5.25656619421988,31.5287765607893,0,0.963709829995597,1.23166767090325,0.20892242030764,3.20743346629208,12.1871164104292,19.6054501232787,15.3945498767213,0.963709829995597,0.963709829995597,1.23166767090325,1.23166767090325,19.6054501232787
"8047",0.34,0.52,1,4,5.25656619421988,31.5287765607893,0,0.735793112427225,1.561723029187,0.193232114781855,2.05258683005568,17.9442451336571,15.0031680362872,19.9968319637128,0.735793112427225,0.735793112427225,1.561723029187,1.561723029187,15.0031680362872
"8048",0.42,0.51,1,4,5.25656619421988,31.5287765607893,0,0.902272022074712,1.30535949638222,0.206392916383244,8.26765290691869,8.34779670385209,18.3845503892292,16.6154496107708,0.902272022074712,0.902272022074712,1.30535949638222,1.30535949638222,18.3845503892292
"8049",0.25,0.38,1,4,5.25656619421988,31.5287765607893,0,0.87812644867981,1.5548642968458,0.201853837392851,9.83130536888939,10.2909705633796,14.877724067731,20.122275932269,0.87812644867981,0.87812644867981,1.5548642968458,1.5548642968458,14.877724067731
"8050",0.23,0.65,1,4,5.25656619421988,31.5287765607893,0,0.213566857709741,2.24395620696614,0.236499109465827,12.1089950051726,13.046061257222,9.84494373760539,25.1550562623946,0.725997058006031,0.713629474732589,2.24395620696614,2.24395620696614,9.84494373760539
"8051",0.35,0.43,1,4,5.25656619421988,31.5287765607893,0,0.943701700268836,1.3183550961191,0.207391058630913,6.90970473936382,10.0389659435766,18.0513293170596,16.9486706829404,0.943701700268836,0.943701700268836,1.3183550961191,1.3183550961191,18.0513293170596
"8052",0.3,0.46,1,4,5.25656619421988,31.5287765607893,0,0.80128481868662,1.56456838569997,0.197408474778422,5.18522698329722,14.9214164478878,14.893356568815,20.106643431185,0.80128481868662,0.80128481868662,1.56456838569997,1.56456838569997,14.893356568815
"8053",0.2,0.38,1,4,5.25656619421988,31.5287765607893,0,0.806416980749167,1.80280157608381,0.19447690176898,5.70328537968971,16.7800483930703,12.51666622724,22.48333377276,0.806416980749167,0.806416980749167,1.80280157608381,1.80280157608381,12.51666622724
"8054",0.32,0.62,1,4,5.25656619421988,31.5287765607893,0,0.443051096503679,1.82451779394267,0.215371370420738,16.443154234983,5.94809853077211,12.6087472342449,22.3912527657551,0.722581347187741,0.71583484073519,1.82451779394267,1.82451779394267,12.6087472342449
"8055",0.37,0.5,1,4,5.25656619421988,31.5287765607893,0,0.832839790377397,1.42419180565217,0.201635683564697,10.8086082950776,7.54579753165885,16.6455941732635,18.3544058267365,0.832839790377397,0.832839790377397,1.42419180565217,1.42419180565217,16.6455941732635
"8056",0.38,0.54,1,4,5.25656619421988,31.5287765607893,0,0.7579717152745,1.48007268793437,0.196511328444585,1.59315192359411,17.4241785525883,15.9826695238176,19.0173304761824,0.7579717152745,0.7579717152745,1.48007268793437,1.48007268793437,15.9826695238176
"8057",0.36,0.55,1,4,5.25656619421988,31.5287765607893,0,0.698274376348549,1.56053531008822,0.194562162413423,6.79617409161358,13.1515536370904,15.052272271296,19.947727728704,0.720915377915512,0.720368933790806,1.56053531008822,1.56053531008822,15.052272271296
"8058",0.37,0.54,1,4,5.25656619421988,31.5287765607893,0,0.740193558222893,1.50970407358122,0.1947133204716,4.76785852237068,14.608114767945,15.6240267096843,19.3759732903157,0.740193558222893,0.740193558222893,1.50970407358122,1.50970407358122,15.6240267096843
"8059",0.32,0.47,1,4,5.25656619421988,31.5287765607893,0,0.812724156310064,1.51675470134819,0.198903112456987,8.05137846476748,11.4994033023284,15.4492182329041,19.5507817670959,0.812724156310064,0.812724156310064,1.51675470134819,1.51675470134819,15.4492182329041
"8060",0.32,0.54,1,4,5.25656619421988,31.5287765607893,0,0.655334692906697,1.67101741785288,0.19706778126291,5.9846343358753,15.1206875100193,13.8946781541054,21.1053218458946,0.722581347187741,0.720958338637113,1.67101741785288,1.67101741785288,13.8946781541054
"8061",0.27,0.41,1,4,5.25656619421988,31.5287765607893,0,0.853050594511514,1.55378081444779,0.200540573938598,16.1525115198151,3.90888913780798,14.938599342377,20.061400657623,0.853050594511514,0.853050594511514,1.55378081444779,1.55378081444779,14.938599342377
"8062",0.36,0.54,1,4,5.25656619421988,31.5287765607893,0,0.72269538381385,1.54014737823467,0.192822788124473,3.56378297263308,16.1662877114776,15.2699293158893,19.7300706841107,0.72269538381385,0.72269538381385,1.54014737823467,1.54014737823467,15.2699293158893
"8063",0.4,0.5,1,4,5.25656619421988,31.5287765607893,0,0.887051083898985,1.33756787068583,0.205370246360836,10.5936173632122,6.53447635319161,17.8719062835961,17.1280937164039,0.887051083898985,0.887051083898985,1.33756787068583,1.33756787068583,17.8719062835961
"8064",0.41,0.37,1,4,5.25656619421988,31.5287765607893,0,1.16251646087651,0.975570420269956,0.20995646915681,6.55448667024363,3.40092793247269,25.0445853972837,9.95541460271632,1.16251646087651,1.16251646087651,0.975570420269956,0.975570420269956,25.0445853972837
"8065",0.37,0.64,1,4,5.25656619421988,31.5287765607893,0,0.467835271519571,1.69848078113165,0.213740734662081,10.3214817393701,10.9455061447577,13.7330121158722,21.2669878841278,0.720482611854282,0.714384928660363,1.69848078113165,1.69848078113165,13.7330121158722
"8066",0.29,0.34,1,4,5.25656619421988,31.5287765607893,0,1.00849155254239,1.26636914103637,0.209450717866287,1.31564030331899,14.9834379231524,18.7009217735286,16.2990782264714,1.00849155254239,1.00849155254239,1.26636914103637,1.26636914103637,18.7009217735286
"8067",0.37,0.49,1,4,5.25656619421988,31.5287765607893,0,0.854842709595371,1.40174435307716,0.203022881116955,6.76442074434125,11.301164125865,16.9344151297938,18.0655848702062,0.854842709595371,0.854842709595371,1.40174435307716,1.40174435307716,16.9344151297938
"8068",0.29,0.57,1,4,5.25656619421988,31.5287765607893,0,0.532430856616986,1.84046996683458,0.207127996619359,7.58397597708027,14.9820965438254,12.4339274790943,22.5660725209057,0.723767721792446,0.719149776534792,1.84046996683458,1.84046996683458,12.4339274790943
"8069",0.27,0.57,1,4,5.25656619421988,31.5287765607893,0,0.501564674275791,1.91986881570362,0.209541000422117,10.7209548721468,12.454046177161,11.8249989506922,23.1750010493078,0.724531106351585,0.719149776534792,1.91986881570362,1.91986881570362,11.8249989506922
"8070",0.43,0.56,1,4,5.25656619421988,31.5287765607893,0,0.802006553763051,1.38313234149403,0.201114139406383,4.40517595659561,13.3051743384663,17.2896497049381,17.7103502950619,0.802006553763051,0.802006553763051,1.38313234149403,1.38313234149403,17.2896497049381
"8071",0.33,0.59,1,4,5.25656619421988,31.5287765607893,0,0.543941088462647,1.73521934971365,0.206870790333385,9.97654663477885,11.6765642885334,13.3468890766877,21.6531109233123,0.72217422749043,0.717872542719044,1.73521934971365,1.73521934971365,13.3468890766877
"8072",0.36,0.54,1,4,5.25656619421988,31.5287765607893,0,0.72269538381385,1.54014737823467,0.192822788124473,8.56899568241285,11.1610750016979,15.2699293158893,19.7300706841107,0.72269538381385,0.72269538381385,1.54014737823467,1.54014737823467,15.2699293158893
"8073",0.27,0.44,1,4,5.25656619421988,31.5287765607893,0,0.795066424322005,1.63224477801885,0.195918311374084,1.2690758055539,19.57726020075,14.1536639936961,20.8463360063039,0.795066424322005,0.795066424322005,1.63224477801885,1.63224477801885,14.1536639936961
"8074",0.39,0.52,1,4,5.25656619421988,31.5287765607893,0,0.823327421152904,1.40927733861646,0.201497443861655,8.79203202713019,9.33414689249672,16.8738210803731,18.1261789196269,0.823327421152904,0.823327421152904,1.40927733861646,1.40927733861646,16.8738210803731
"8075",0.26,0.45,1,4,5.25656619421988,31.5287765607893,0,0.759928471479273,1.6991483156132,0.192408992132699,12.0326013678611,9.44797381958813,13.5194248125508,21.4805751874492,0.759928471479273,0.759928471479273,1.6991483156132,1.6991483156132,13.5194248125508
"8076",0.3,0.41,1,4,5.25656619421988,31.5287765607893,0,0.899677482399343,1.43671357482799,0.204348886986548,8.73507628554137,9.92249231893981,16.3424313955188,18.6575686044812,0.899677482399343,0.899677482399343,1.43671357482799,1.43671357482799,16.3424313955188
"8077",0.42,0.41,1,4,5.25656619421988,31.5287765607893,0,1.10862440629149,1.06285553413776,0.210900986021032,0.134984860374351,11.9686504285364,22.8963647110893,12.1036352889107,1.10862440629149,1.10862440629149,1.06285553413776,1.06285553413776,22.8963647110893
"8078",0.34,0.53,1,4,5.25656619421988,31.5287765607893,0,0.712400435540748,1.58288769026556,0.192759591061832,5.91686506322318,14.2991586015974,14.7839763351794,20.2160236648206,0.721760985463375,0.721535067122523,1.58288769026556,1.58288769026556,14.7839763351794
"8079",0.26,0.74,1,4,5.25656619421988,31.5287765607893,0,-0.0725566920884891,2.25181787498414,0.262401490101568,9.94621311755627,15.1936212547348,9.86016562770897,25.139834372291,0.724904990716954,0.705658127897836,2.25181787498414,2.25181787498414,9.86016562770897
"8080",0.48,0.53,1,4,5.25656619421988,31.5287765607893,0,0.977301572701853,1.19973159438586,0.209525764217,2.73615514861874,12.0269837673606,20.2368610840207,14.7631389159793,0.977301572701853,0.977301572701853,1.19973159438586,1.19973159438586,20.2368610840207
"8081",0.31,0.44,1,4,5.25656619421988,31.5287765607893,0,0.857680798267704,1.47874440192907,0.201868279768005,14.550538694427,4.58887040548686,15.8605909000862,19.1394090999138,0.857680798267704,0.857680798267704,1.47874440192907,1.47874440192907,15.8605909000862
